来源sheet,序号,时间,产品名称,SKU,开发,运营,采购数量,CPC段,市场价格段,开品理由,开发备注,竞品链接1,竞品链接2,竞品链接3,售价,空运利润$,空运利润率,海运利润$,海运利润率,站点,汇率,长cm,宽cm,高cm,体积重kg,毛重kg,采购价¥,供应商,材质,中文报关名,英文报关名,产品尺寸
德国,3,46203,高地牛熟食拼盘【B款上色】,2550899,陈杨,余江燕,10,,,德国没有FBA，各个FBM链接都有量,英拓德,https://www.amazon.de/dp/B0GPQGFHCP/ref,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F7168Kdyud0L._AC_SL1500_.jpg,,19.99,4.7565,0.237943971985993,6.3565,0.317983991995998,DE,7.5,30,20,2,0.2,0.3,31,义乌市金缠电子商务有限公司,木,盘子,plate,
德国,4,46203,金属铁艺花艺摆件【罗宾】,2551868,陈杨,余江燕,10,,,销量非常好，速上,英拓德,https://www.amazon.de/dp/B0H5K8LGQL/ref,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71qxjeVJr9L._AC_SL1500_.jpg,,19.99,4.51138888888889,0.225682285587238,7.0145,0.350900450225113,DE,7.5,32,22,4,0.469333333333333,0.25,20,义乌市方逸文化用品有限公司,铁,花园装饰雕塑,Wire metal garden sculpture,
德国,5,46203,金属铁艺花艺摆件【蓝鸟】,2551925,陈杨,余江燕,10,,,销量非常好，速上,英拓德,https://www.amazon.de/dp/B0H5K8LGQL/ref,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71qxjeVJr9L._AC_SL1500_.jpg,,19.99,4.51138888888889,0.225682285587238,7.0145,0.350900450225113,DE,7.5,32,22,4,0.469333333333333,0.25,20,义乌市方逸文化用品有限公司,铁,花园装饰雕塑,Wire metal garden sculpture,
德国,6,46203,【3pcs】鸟水池清洁器-【叶子】,2551942,陈杨,余江燕,20,,,销量非常好，速上,,https://www.amazon.de/dp/B0GZNWPQDP/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F61u-Ijd3mPL._AC_SL1500_.jpg,,13.99,2.9465,0.210614724803431,3.47983333333333,0.248737193233262,DE,7.5,10,10,2,0.0333333333333333,0.1,24,深圳市奕晨电子商务有限公司,铜,鸟池清洁器,bird water feeder,
德国,7,46203,【50pcs】沙盘人物玩偶模型（1:50比例）【备注：50个/包，加1.5元/包打包费，要主图上相似款，每包款式丰富，包装厚度控制在2.5cm内】,2561312,宋凤莉,余江燕,20,,,放的自己的链接，做的1:50比例，市场上性价比很高，利润不错,拓品,https://www.amazon.de/dp/B0H25CHZDT,https://www.amazon.de/dp/B0GR5PSLX5/ref=mweb_up_am_fl_st_na_un_lk_sm_web,https://www.amazon.de/VICDUEKG-St%C3%BCck-Verschieden-Architekturmodell-Miniaturleute/dp/B0GHFXN3BS/ref,11.99,2.92316666666667,0.243800389213233,3.18983333333333,0.266041145398944,DE,7.5,12,10,2.5,0.05,0.03,19,深圳精艺展模型材料有限公司,塑料,玩具,Toys,
德国,27,6月30日,【13pcs】越野摩托车主题派对插牌【大插排*1】【小插排*12】-供应商打包,2660238,黄雨珊,余江燕,10,,,越野车主题销量好，有价格优势，组合不同,,https://www.amazon.de/dp/B0GTVGFW81/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/dp/B0G58MDWPZ/ref=mweb_up_am_fl_st_na_un_up_sm_web,,5.99,1.45924941451991,0.243614259519183,1.63489344262295,0.272937135663264,DE,8.54,15,15,1,0.0375,0.03,2.5,义乌市渺阔工艺品有限公司,纸质,插牌,Topper,
德国,28,6月30日,【18pcs】开学季圆形立体铅笔异形纸盒子套装【KZ114款 12纸盒（六款各2个）】【贴纸*6】-仓库打包,2660239,黄雨珊,余江燕,10,,,销量很好，开学季流量持续到九月，贴纸款式有差异化,组合sku,https://www.amazon.de/dp/B0H2NYVYMP?psc=1,https://www.amazon.de/dp/B0H285YNL4/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/dp/B0GWJ2YW25/ref=mweb_up_am_fl_st_na_un_up_sm_web,9.99,2.06883333333333,0.20709042375709,2.70883333333333,0.271154487821155,DE,7.5,32,15,1.5,0.12,0.12,10.91,杭州创客纸业有限公司,纸质,盒子,Box,
德国,28,6月30日,【12pcs】开学季圆形立体铅笔异形纸盒子套装带贴纸【KZ114款 12纸盒（六款各2个）】,2660240,黄雨珊,余江燕,,,,,子sku  供应商有专利,,,,,-2.08,#DIV/0!,-1.44,#DIV/0!,DE,7.5,32,15,1.5,0.12,0.12,9,杭州创客纸业有限公司,纸质,盒子,Box,
德国,30,6月30日,【6pcs】塑料彩色贴纸【3A-blueberry juice 1张装【防水PET】】【4A- strawberry field1张装【防水PET】】【5B-peach crush 1张装【防水PET】】【爱心（单张）】【圆点（单张）】【五角星（单张）】-供应商打包！,2660241,黄雨珊,余江燕,,,,,子sku,,,,,-0.401333333333333,#DIV/0!,-0.294666666666667,#DIV/0!,DE,7.5,15,11,0.5,0.01375,0.02,1.91,义乌市温龙电子商务有限公司,塑料,贴纸,Stickers,
德国,31,6月30日,【定制】【露营车主题】收纳筐礼物【21*14cm】,2660242,黄雨珊,余江燕,10,,,露营车主题市场大，上新多，图案已改,市场大可以多备一点货,https://www.amazon.de/dp/B0GVJQ1HMC/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/dp/B0GY8MVXF5/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F81lNjdPtOVL.jpg,11.99,2.36683333333333,0.197400611620795,3.54016666666667,0.295259938837921,DE,7.5,20,25,2.5,0.208333333333333,0.22,8.5,义乌市淮清布艺有限公司,布,储物袋,Bag,
